time,global_base_link_position.x,global_base_link_position.y,global_base_link_position.z,global_base_link_rotation.x,global_base_link_rotation.y,global_base_link_rotation.z,global_base_link_rotation.w,bsae_linear_vel_x,bsae_linear_vel_y,bsae_linear_vel_z,bsae_angular_vel_x,bsae_angular_vel_y,bsae_angular_vel_z,local_Link_head_yaw_rotation,local_Link_head_pitch_rotation,local_Link_arm_l_01_rotation,local_Link_arm_l_02_rotation,local_Link_arm_l_03_rotation,local_Link_arm_l_04_rotation,local_Link_arm_l_05_rotation,local_Link_arm_l_06_rotation,local_Link_arm_l_07_rotation,local_Link_arm_r_01_rotation,local_Link_arm_r_02_rotation,local_Link_arm_r_03_rotation,local_Link_arm_r_04_rotation,local_Link_arm_r_05_rotation,local_Link_arm_r_06_rotation,local_Link_arm_r_07_rotation,local_Link_waist_pitch_rotation,local_Link_waist_roll_rotation,local_Link_waist_yaw_rotation,local_Link_hip_l_roll_rotation,local_Link_hip_l_yaw_rotation,local_Link_hip_l_pitch_rotation,local_Link_knee_l_pitch_rotation,local_Link_ankle_l_pitch_rotation,local_Link_ankle_l_roll_rotation,local_Link_hip_r_roll_rotation,local_Link_hip_r_yaw_rotation,local_Link_hip_r_pitch_rotation,local_Link_knee_r_pitch_rotation,local_Link_ankle_r_pitch_rotation,local_Link_ankle_r_roll_rotation
0.233333333,0.030320041,0,1.140855074,0,0,0,1,0.270524442,0,0,0,0,0,0,0,0.019293867,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001040264,-0.00138001,-0.036006852,-0.004800125,0.025402947,7.59E-07,0.000825123,-0.0082051,0.220960335,-0.173631712,0.019814416,2.82E-07
0.2375,0.031469889,0,1.140855074,0,0,0,1,0.275963515,0,0,0,0,0,0,0,0.019662827,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001038237,-0.001429125,-0.037399574,-0.004936262,0.026481791,6.40E-07,0.000894145,-0.008395596,0.225797967,-0.176726862,0.017101689,5.21E-07
0.241666667,0.032642465,0,1.140855074,0,0,0,1,0.281418234,0,0,0,0,0,0,0,0.020020111,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00103633,-0.001479073,-0.038817092,-0.005080863,0.027567788,5.21E-07,0.000963287,-0.008583232,0.230536417,-0.179680391,0.01425223,5.21E-07
0.245833333,0.033837851,0,1.140855074,0,0,0,1,0.286892623,0,0,0,0,0,0,0,0.020365071,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001034661,-0.001529857,-0.040259167,-0.005233928,0.028659745,8.78E-07,0.001032786,-0.008768006,0.235169605,-0.182487651,0.011271163,5.21E-07
0.25,0.035056103,0,1.140855074,0,0,0,1,0.292380422,0,0,0,0,0,0,0,0.020697055,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001032873,-0.001581593,-0.041725679,-0.005396648,0.029757067,7.59E-07,0.001102165,-0.008949443,0.239692287,-0.185145899,0.008167311,1.63E-07
0.254166667,0.036297303,0,1.140855074,0,0,0,1,0.297887892,0,0,0,0,0,0,0,0.021015422,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001031323,-0.001634045,-0.043216749,-0.005568906,0.030858918,7.59E-07,0.001171545,-0.009127541,0.244100765,-0.187651201,0.004946514,4.01E-07
0.258333333,0.037561525,0,1.140855074,0,0,0,1,0.303413242,0,0,0,0,0,0,0,0.021319516,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001030012,-0.001687451,-0.044732138,-0.005751177,0.031964465,8.78E-07,0.001240567,-0.009301945,0.248388724,-0.190000101,0.001616045,2.82E-07
0.2625,0.03884884,0,1.140855074,0,0,0,1,0.30895558,0,0,0,0,0,0,0,0.021608699,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001028701,-0.001741572,-0.046271725,-0.005943819,0.033072754,8.78E-07,0.001309113,-0.009472414,0.252551393,-0.192189022,-0.001818375,4.01E-07
0.266666667,0.040159311,0,1.140855074,0,0,0,1,0.314513117,0,0,0,0,0,0,0,0.021882309,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001027628,-0.001796647,-0.047835513,-0.006147309,0.034182831,6.40E-07,0.0013773,-0.00963883,0.256584839,-0.194214984,-0.005347566,2.82E-07
0.270833333,0.041493014,0,1.140855074,0,0,0,1,0.320088536,0,0,0,0,0,0,0,0.022139706,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001026674,-0.001852437,-0.049423381,-0.006361647,0.03529398,7.59E-07,0.001444892,-0.009800597,0.260482744,-0.196074768,-0.00896366,4.01E-07
0.275,0.042850018,0,1.140855074,0,0,0,1,0.325680941,0,0,0,0,0,0,0,0.022380235,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00102572,-0.001909061,-0.05103509,-0.006587907,0.03640513,6.40E-07,0.001511292,-0.009957715,0.264240936,-0.197764321,-0.012659506,2.82E-07
0.279166667,0.044230398,0,1.140855074,0,0,0,1,0.331291229,0,0,0,0,0,0,0,0.022603255,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001025124,-0.001966639,-0.052670761,-0.006826087,0.037515326,6.40E-07,0.001576857,-0.010109826,0.26785417,-0.199281617,-0.016428069,2.82E-07
0.283333333,0.045634225,0,1.140855074,0,0,0,1,0.336918503,0,0,0,0,0,0,0,0.022808112,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001024648,-0.002024933,-0.05433075,-0.007076426,0.038623615,7.59E-07,0.001641111,-0.010256573,0.271318154,-0.200622602,-0.02025886,2.82E-07
0.2875,0.047061566,0,1.140855074,0,0,0,1,0.342561871,0,0,0,0,0,0,0,0.022994157,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001024528,-0.002084061,-0.056013628,-0.00733964,0.039728924,6.40E-07,0.001704172,-0.010397716,0.274626927,-0.201784535,-0.024146394,5.21E-07
0.291666667,0.048512504,0,1.140855074,0,0,0,1,0.348224908,0,0,0,0,0,0,0,0.023160744,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00102429,-0.002143904,-0.05771987,-0.007616325,0.040830298,7.59E-07,0.001765327,-0.01053278,0.277776674,-0.202764316,-0.028082089,2.82E-07
0.295833333,0.049987093,0,1.140855074,0,0,0,1,0.353901356,0,0,0,0,0,0,0,0.023307227,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001024528,-0.0022047,-0.059449478,-0.007906957,0.041926666,5.21E-07,0.001825051,-0.010661527,0.280761437,-0.203559085,-0.032055096,4.37E-08
0.3,0.051485419,0,1.140855074,0,0,0,1,0.359598368,0,0,0,0,0,0,0,0.023432955,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001024767,-0.002266212,-0.061202331,-0.008211656,0.043016954,6.40E-07,0.001882629,-0.010783835,0.283576802,-0.204165622,-0.036060051,5.21E-07
0.304166667,0.053007536,0,1.140855074,0,0,0,1,0.365307897,0,0,0,0,0,0,0,0.023537274,-1.361356854,1.535889745,0.32,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001025482,-0.002328559,-0.062978073,-0.00853066,0.044099971,6.40E-07,0.001937942,-0.010898991,0.286219315,-0.2045819,-0.040088371,1.63E-07
0.308333333,0.054553539,0,1.140855074,0,0,0,1,0.371040672,0,0,0,0,0,0,0,0.02361954,-1.361356854,1.535889745,0.320683122,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001026197,-0.00239174,-0.064776822,-0.008865162,0.045174762,6.40E-07,0.00199099,-0.011006995,0.288682059,-0.204803987,-0.044131116,4.01E-07
0.3125,0.056123484,0,1.140855074,0,0,0,1,0.376786858,0,0,0,0,0,0,0,0.023679107,-1.361356854,1.535889745,0.321491897,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001027151,-0.002455755,-0.066598221,-0.009215518,0.046239897,6.40E-07,0.002041654,-0.011107369,0.290961699,-0.204830929,-0.048181013,4.01E-07
0.316666667,0.057717443,0,1.140855074,0,0,0,1,0.382550031,0,0,0,0,0,0,0,0.023715321,-1.361356854,1.535889745,0.321983576,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001028581,-0.002520486,-0.068442269,-0.00958161,0.047294303,7.59E-07,0.002089457,-0.011199876,0.293053822,-0.20465879,-0.052229838,2.82E-07
0.320833333,0.059335485,0,1.140855074,0,0,0,1,0.388330191,0,0,0,0,0,0,0,0.023727534,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001030131,-0.002586051,-0.07030861,-0.009964391,0.048336907,7.59E-07,0.002134279,-0.011284037,0.294952945,-0.204285904,-0.056268529,1.63E-07
0.325,0.060977619,0,1.140855074,0,0,0,1,0.39411214,0,0,0,0,0,0,0,0.023715889,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001032039,-0.002650781,-0.072145387,-0.010477348,0.049466058,7.59E-07,0.00217636,-0.011360808,0.296676711,-0.203752681,-0.06028922,2.82E-07
0.329166667,0.062643535,0,1.140855074,0,0,0,1,0.399819881,0,0,0,0,0,0,0,0.023681283,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001034304,-0.002713009,-0.073901101,-0.01123242,0.05077581,7.59E-07,0.002215699,-0.011430903,0.298247532,-0.203102632,-0.06428142,4.01E-07
0.333333333,0.064332858,0,1.140855074,0,0,0,1,0.40543732,0,0,0,0,0,0,0,0.023624213,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001037165,-0.002772852,-0.075574919,-0.012227102,0.05226378,8.78E-07,0.002252416,-0.01149468,0.299668984,-0.2023416,-0.068236307,2.82E-07
0.3375,0.06604521,0,1.140855074,0,0,0,1,0.410964459,0,0,0,0,0,0,0,0.02354517,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001040264,-0.002830072,-0.077167197,-0.013459845,0.053921862,6.40E-07,0.00228651,-0.01155202,0.300943212,-0.20147328,-0.072151856,4.01E-07
0.341666667,0.067780219,0,1.140855074,0,0,0,1,0.416402191,0,0,0,0,0,0,0,0.023444647,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00104384,-0.002884789,-0.078677936,-0.014930054,0.055746241,7.59E-07,0.002317981,-0.011603041,0.302074269,-0.20050232,-0.076024012,4.01E-07
0.345833333,0.069537498,0,1.140855074,0,0,0,1,0.421746939,0,0,0,0,0,0,0,0.023323137,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001047893,-0.002936645,-0.080106898,-0.016636296,0.057731553,7.59E-07,0.00234683,-0.011647864,0.303064779,-0.199433609,-0.079847173,2.82E-07
0.35,0.071316697,0,1.140855074,0,0,0,1,0.427007645,0,0,0,0,0,0,0,0.023181137,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001052304,-0.002985879,-0.081453248,-0.01857905,0.059870525,8.78E-07,0.002372936,-0.011686607,0.30391796,-0.19826953,-0.083614782,2.82E-07
0.354166667,0.073117405,0,1.140855074,0,0,0,1,0.432170004,0,0,0,0,0,0,0,0.023019141,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001056953,-0.003032132,-0.082716509,-0.020757719,0.062158867,6.40E-07,0.002396421,-0.01171939,0.304635719,-0.197016164,-0.087327556,4.01E-07
0.358333333,0.074939273,0,1.140855074,0,0,0,1,0.437248319,0,0,0,0,0,0,0,0.022837639,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001062079,-0.003075524,-0.083895727,-0.023172541,0.064590617,5.21E-07,0.002417163,-0.011746212,0.305222348,-0.195676728,-0.090978817,1.63E-07
0.3625,0.076781921,0,1.140855074,0,0,0,1,0.44223544,0,0,0,0,0,0,0,0.022637129,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001067563,-0.003115698,-0.084990426,-0.025823994,0.067159458,6.40E-07,0.002435402,-0.011767312,0.305679516,-0.194254561,-0.09456499,4.01E-07
0.366666667,0.078644954,0,1.140855074,0,0,0,1,0.447127789,0,0,0,0,0,0,0,0.0224181,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001073285,-0.003152891,-0.085998817,-0.028712793,0.069858714,6.40E-07,0.002451138,-0.011782809,0.306011156,-0.192753716,-0.098085002,2.82E-07
0.370833333,0.080528013,0,1.140855074,0,0,0,1,0.451934308,0,0,0,0,0,0,0,0.022181049,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001079603,-0.003186746,-0.086919947,-0.031839772,0.072681709,7.59E-07,0.002464251,-0.011792703,0.3062187,-0.19117765,-0.101534561,2.82E-07
0.375,0.082430728,0,1.140855074,0,0,0,1,0.456651419,0,0,0,0,0,0,0,0.02192647,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001085921,-0.003217264,-0.087753101,-0.035206242,0.075622483,7.59E-07,0.00247486,-0.011797233,0.306305365,-0.189530536,-0.104911999,2.82E-07
0.379166667,0.084352709,0,1.140855074,0,0,0,1,0.461275548,0,0,0,0,0,0,0,0.021654857,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001092716,-0.003244205,-0.08849649,-0.038813396,0.078673049,6.40E-07,0.002482967,-0.011796518,0.306274132,-0.187815829,-0.108213143,4.01E-07
0.383333333,0.086293586,0,1.140855074,0,0,0,1,0.465810269,0,0,0,0,0,0,0,0.021366701,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001099511,-0.00326769,-0.089149757,-0.042661591,0.081827088,7.59E-07,0.002488569,-0.011790677,0.306127266,-0.186036869,-0.111436681,2.82E-07
0.3875,0.088252984,0,1.140855074,0,0,0,1,0.470255584,0,0,0,0,0,0,0,0.021062499,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001106902,-0.003287478,-0.089709922,-0.046753689,0.085075541,7.59E-07,0.002491669,-0.011779829,0.305867151,-0.184195562,-0.114580588,4.01E-07
0.391666667,0.090230517,0,1.140855074,0,0,0,1,0.474607915,0,0,0,0,0,0,0,0.020742742,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001114174,-0.003303333,-0.090176507,-0.051089688,0.088411375,7.59E-07,0.002492623,-0.011764093,0.305496649,-0.182295247,-0.117642121,4.01E-07
0.395833333,0.09222582,0,1.140855074,0,0,0,1,0.478872627,0,0,0,0,0,0,0,0.020407926,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001121803,-0.003315373,-0.09054844,-0.055671259,0.091826244,7.59E-07,0.002491073,-0.011743589,0.305017904,-0.180340572,-0.120621638,5.21E-07
0.4,0.094238512,0,1.140855074,0,0,0,1,0.483046144,0,0,0,0,0,0,0,0.020058542,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001129433,-0.003323479,-0.090824171,-0.06049995,0.095310613,8.78E-07,0.002487377,-0.011718555,0.304432706,-0.178332253,-0.123515443,5.21E-07
0.404166667,0.096268229,0,1.140855074,0,0,0,1,0.487132043,0,0,0,0,0,0,0,0.019695088,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00113742,-0.003327413,-0.091002508,-0.065576239,0.098856493,5.21E-07,0.002481298,-0.011688991,0.303744392,-0.176273866,-0.126322464,1.63E-07
0.408333333,0.098314576,0,1.140855074,0,0,0,1,0.49112317,0,0,0,0,0,0,0,0.019318055,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001145407,-0.003327294,-0.091082736,-0.070901676,0.10245411,7.59E-07,0.002473191,-0.011655017,0.302953676,-0.174167796,-0.129042939,5.21E-07
0.4125,0.10037718,0,1.140855074,0,0,0,1,0.49502489,0,0,0,0,0,0,0,0.018927937,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001153394,-0.003322764,-0.091063186,-0.076476737,0.106092616,6.40E-07,0.002462939,-0.01161687,0.302064256,-0.172015949,-0.131674484,1.63E-07
0.416666667,0.102455668,0,1.140855074,0,0,0,1,0.498837203,0,0,0,0,0,0,0,0.018525226,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.0011615,-0.003313943,-0.09094338,-0.082301422,0.109762355,6.40E-07,0.002450661,-0.01157455,0.301076965,-0.169819995,-0.134215907,5.21E-07
0.420833333,0.104549684,0,1.140855074,0,0,0,1,0.502563655,0,0,0,0,0,0,0,0.018110419,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001169606,-0.00330083,-0.090722485,-0.088376923,0.11345224,4.01E-07,0.002436356,-0.011528297,0.299993233,-0.167582794,-0.136666016,2.82E-07
0.425,0.106658816,0,1.140855074,0,0,0,1,0.50619179,0,0,0,0,0,0,0,0.017684009,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001177474,-0.003283068,-0.090399905,-0.094702168,0.117150708,6.40E-07,0.002420024,-0.011478229,0.298816756,-0.165305181,-0.139026002,1.63E-07
0.429166667,0.108782731,0,1.140855074,0,0,0,1,0.509739459,0,0,0,0,0,0,0,0.017246488,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00118558,-0.003261014,-0.08997552,-0.101276561,0.120847388,6.40E-07,0.002401785,-0.011424347,0.297547177,-0.162989779,-0.141295628,4.01E-07
0.433333333,0.11092101,0,1.140855074,0,0,0,1,0.513186991,0,0,0,0,0,0,0,0.016798353,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001193448,-0.003234311,-0.08944933,-0.108098908,0.124528809,5.21E-07,0.002381996,-0.011366769,0.296188192,-0.160637303,-0.143471674,2.82E-07
0.4375,0.113073289,0,1.140855074,0,0,0,1,0.516546905,0,0,0,0,0,0,0,0.016340092,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001201077,-0.003203078,-0.088821336,-0.115167781,0.128182455,7.59E-07,0.002360062,-0.011305614,0.294739918,-0.15824966,-0.14555581,4.01E-07
0.441666667,0.11523921,0,1.140855074,0,0,0,1,0.519820988,0,0,0,0,0,0,0,0.015872205,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001208707,-0.003167435,-0.088092013,-0.122480675,0.131795688,6.40E-07,0.002336578,-0.011241122,0.293204264,-0.155826493,-0.14754887,2.82E-07
0.445833333,0.117418386,0,1.140855074,0,0,0,1,0.523002088,0,0,0,0,0,0,0,0.015395184,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001216098,-0.003127142,-0.087262197,-0.130033775,0.135355635,7.59E-07,0.002311424,-0.011173173,0.291583256,-0.153370663,-0.149448709,2.82E-07
0.45,0.119610444,0,1.140855074,0,0,0,1,0.526093781,0,0,0,0,0,0,0,0.014909521,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001223131,-0.003082438,-0.086333438,-0.137823983,0.138848825,7.59E-07,0.002284722,-0.011101886,0.289877252,-0.150881453,-0.151256994,2.82E-07
0.454166667,0.121814989,0,1.140855074,0,0,0,1,0.529090703,0,0,0,0,0,0,0,0.014415711,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001229807,-0.003033443,-0.085306807,-0.145846649,0.14226131,5.21E-07,0.00225635,-0.011027499,0.288088516,-0.148361011,-0.152972535,1.63E-07
0.458333333,0.124031663,0,1.140855074,0,0,0,1,0.532001793,0,0,0,0,0,0,0,0.013914247,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001236363,-0.002979918,-0.08418469,-0.154095693,0.145578667,6.40E-07,0.002226547,-0.010949894,0.286217884,-0.14580886,-0.154597954,2.82E-07
0.4625,0.126260087,0,1.140855074,0,0,0,1,0.534821689,0,0,0,0,0,0,0,0.013405625,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001242443,-0.00292234,-0.082969471,-0.162564798,0.148786708,5.21E-07,0.002195195,-0.010869308,0.284267024,-0.14322631,-0.156132416,5.21E-07
0.466666667,0.12849991,0,1.140855074,0,0,0,1,0.537557542,0,0,0,0,0,0,0,0.012890334,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001248046,-0.002860709,-0.08166401,-0.171245976,0.151873632,7.59E-07,0.002162413,-0.010785862,0.282236771,-0.140613361,-0.157575444,4.01E-07
0.470833333,0.130750716,0,1.140855074,0,0,0,1,0.54019326,0,0,0,0,0,0,0,0.012368875,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001253291,-0.002795025,-0.08027093,-0.180131002,0.154823585,6.40E-07,0.002128319,-0.010699316,0.280128674,-0.137971326,-0.158929185,4.01E-07
0.475,0.133012146,0,1.140855074,0,0,0,1,0.542743146,0,0,0,0,0,0,0,0.011841735,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001258179,-0.002725645,-0.078795715,-0.18921022,0.157623931,8.78E-07,0.002093152,-0.010610147,0.27794476,-0.135299965,-0.160194472,4.01E-07
0.479166667,0.135283813,0,1.140855074,0,0,0,1,0.54520005,0,0,0,0,0,0,0,0.01130941,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001262589,-0.002652808,-0.077241703,-0.198472782,0.160261913,6.40E-07,0.002056436,-0.010518118,0.275684909,-0.132601186,-0.161371187,1.63E-07
0.483333333,0.137565345,0,1.140855074,0,0,0,1,0.547567546,0,0,0,0,0,0,0,0.010772396,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001266404,-0.002576514,-0.075614377,-0.207906886,0.162723823,6.40E-07,0.002018646,-0.010423346,0.273351149,-0.129874035,-0.162460522,1.63E-07
0.4875,0.139856383,0,1.140855074,0,0,0,1,0.549849212,0,0,0,0,0,0,0,0.010231184,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001269742,-0.00249724,-0.073918506,-0.217499777,0.164998337,8.78E-07,0.001979784,-0.010325952,0.270943836,-0.127119585,-0.163462714,2.82E-07
0.491666667,0.142156541,0,1.140855074,0,0,0,1,0.552037895,0,0,0,0,0,0,0,0.009686269,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001272484,-0.002415105,-0.07215993,-0.227237149,0.167074962,6.40E-07,0.001939611,-0.010226055,0.268465952,-0.124338909,-0.164379434,2.82E-07
0.495833333,0.144465432,0,1.140855074,0,0,0,1,0.554133594,0,0,0,0,0,0,0,0.009138145,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001274868,-0.002330466,-0.070345088,-0.237103864,0.168942614,6.40E-07,0.001898603,-0.010123535,0.265918092,-0.12153308,-0.165211276,1.63E-07
0.5,0.146782696,0,1.140855074,0,0,0,1,0.556143463,0,0,0,0,0,0,0,0.008587305,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001276775,-0.002243682,-0.068480893,-0.247084781,0.170592113,6.40E-07,0.001856522,-0.010018631,0.263301567,-0.118702694,-0.165959076,5.21E-07
0.504166667,0.149107948,0,1.140855074,0,0,0,1,0.558060348,0,0,0,0,0,0,0,0.008034242,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001277848,-0.002155109,-0.06657271,-0.257162972,0.172016664,6.40E-07,0.001813606,-0.009911342,0.260617808,-0.115848823,-0.166623429,1.63E-07
0.508333333,0.151440814,0,1.140855074,0,0,0,1,0.559887826,0,0,0,0,0,0,0,0.007479451,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001278563,-0.002064987,-0.064630552,-0.267320677,0.173208996,5.21E-07,0.001769737,-0.00980167,0.257868723,-0.112972899,-0.167205648,4.37E-08
0.5125,0.153780922,0,1.140855074,0,0,0,1,0.561625898,0,0,0,0,0,0,0,0.006923426,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001278802,-0.001973673,-0.06266038,-0.27754037,0.174161836,6.40E-07,0.001724915,-0.009689732,0.255056099,-0.110075994,-0.167706207,4.01E-07
0.516666667,0.1561279,0,1.140855074,0,0,0,1,0.563274562,0,0,0,0,0,0,0,0.006366661,-1.361356854,1.535889745,0.322149366,0,0,0,0,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001278325,-0.001881524,-0.0606703,-0.287803336,0.174874707,7.59E-07,0.001679377,-0.00957553,0.252181486,-0.107160254,-0.168125943,4.01E-07
